epoch,collective_reward_mean,collective_reward_std,td_error_mean,individual_reward_agent0_mean,individual_reward_agent1_mean
0,0.21400000000000005,1.4233987494725433,7.794756903662841,0.798,-0.5839999999999999
1,1.1229999999999998,1.2574501978209716,9.265338095804935,1.0270000000000001,0.09600000000000011
2,2.6029999999999998,1.6423522764620262,9.510650094586616,2.047,0.5560000000000002
3,3.501,1.1397144379185515,10.640476866496115,2.3820000000000006,1.1190000000000002
4,4.973000000000001,1.822147359573314,11.896081154953817,3.628,1.3450000000000002
5,5.0920000000000005,1.2888428918995518,12.17352871898517,3.401,1.691
6,5.987,1.8412172604013899,13.34414526954939,3.8590000000000004,2.128
7,6.658999999999999,1.5217585222366918,13.922661871542285,4.197000000000001,2.4619999999999997
8,7.6819999999999995,1.6092780990245283,14.600022581268908,4.65,3.032
9,8.249999999999998,1.9741124588026895,15.38832020753679,4.651,3.5989999999999993
10,8.254000000000001,2.6318176228606727,15.484787351923018,4.652,3.6020000000000003
11,8.139,2.0588513788032397,15.774200760383895,4.877000000000001,3.2619999999999996
12,8.593,1.9352211759899698,16.92180836381797,4.882,3.711
13,8.483,1.8430195332659935,16.41072701166687,4.994000000000001,3.489
14,8.139,1.9337396412133665,17.076866829058126,4.6530000000000005,3.4859999999999998
15,8.584,2.4062842724832,17.02179029325783,5.103000000000001,3.4809999999999994
16,9.263,2.062619935906759,17.678049128226906,5.557,3.7059999999999995
17,9.267,2.1837813535242034,18.64885933054656,5.446000000000001,3.821
18,9.711,1.802489667099371,18.322591654792724,5.666,4.045
19,9.377999999999998,2.489910841777272,19.677763997580094,5.330000000000001,4.048
20,9.27,2.245831694495383,18.182598525475623,5.3340000000000005,3.936
21,10.053,1.8446194729537042,19.10886459930619,5.558,4.494999999999999
22,10.274000000000003,1.8955801222844688,19.71840070446295,5.667,4.607
23,10.616000000000003,2.3159671845689016,18.928151246238507,5.7829999999999995,4.832999999999999
24,10.959,2.142332607229793,19.386199452320493,6.008000000000001,4.950999999999999
25,10.957,1.8235627217071537,20.79576090589732,6.231000000000002,4.726
26,10.957000000000003,2.1994228788479946,20.65617131471881,6.231,4.726
27,11.294000000000002,1.8363235009115366,21.18119235050866,6.345000000000001,4.949
28,11.174000000000001,1.8956592520809221,21.602742118749692,6.340000000000001,4.834
29,11.067000000000002,1.7595115799562109,21.632528767850243,6.343000000000001,4.723999999999998
30,11.174000000000001,1.906316867679663,21.73635959036945,6.340000000000001,4.834
31,11.176000000000002,1.8986374061415736,20.789371724809065,6.3420000000000005,4.834
32,10.733,1.9835778280672534,21.3382698614642,6.121,4.611999999999999
33,10.953,2.194976309667146,22.061484758662022,6.340999999999999,4.611999999999999
34,10.958000000000002,1.6787959971360433,21.679919820085154,6.233,4.725
35,11.186000000000002,1.6141263891034061,22.49914648692903,6.233,4.952999999999999
36,11.075000000000001,1.7580059726861001,22.57511919571754,6.233,4.842
37,11.41,1.6729793782351294,22.995071628896724,6.346000000000001,5.063999999999999
38,11.414,1.433040125048842,22.583180157861317,6.458000000000001,4.9559999999999995
39,11.412000000000003,1.4333582943562995,23.876924159435827,6.458000000000001,4.953999999999999
40,11.411000000000001,1.4276865902571192,23.87664108780819,6.3450000000000015,5.065999999999999
41,11.744000000000002,1.5109943745758947,24.166327731631277,6.458,5.286
42,11.523,1.408950318499556,24.155603894651694,6.458000000000001,5.0649999999999995
43,11.743000000000002,1.2325424941964478,23.87179562105101,6.458000000000001,5.284999999999999
44,11.521000000000003,1.3148113933184484,23.719296271156527,6.458000000000001,5.063
45,11.633,1.6230899543771442,23.652048001884634,6.57,5.063
46,11.402000000000001,1.4279551813694995,23.768296054049014,6.454000000000001,4.9479999999999995
47,11.624,1.622554775654739,23.867127710474975,6.566000000000001,5.058
48,11.52,1.7950988830702335,25.109321194375944,6.458,5.061999999999999
49,11.742,1.5882808315911896,24.96065365686066,6.458,5.284
50,11.632000000000001,1.623008317908445,24.764538377217807,6.57,5.061999999999999
51,11.742,1.7403436442266222,24.432354719304676,6.458,5.284
52,11.631000000000002,1.6243180107355826,24.963585928184287,6.458,5.173
53,11.742,1.5882808315911896,24.146367651081103,6.458,5.284
54,11.631000000000002,1.6243180107355826,25.093432385347647,6.458,5.173
55,11.853,1.906379028420109,25.184480566768595,6.458,5.395
56,11.742,1.7390618160376012,25.80901212299046,6.458,5.284
57,11.742,1.7390618160376012,25.504079369748393,6.458,5.284
58,11.742,1.7390618160376012,25.180704360452797,6.458,5.284
59,11.852999999999998,1.6233548595424228,26.771739423415568,6.458,5.395
60,11.742,1.7390618160376012,25.506736576775825,6.458,5.284
61,11.853,1.906379028420109,25.52530738273978,6.458,5.395
62,11.742,1.7390618160376012,25.724184926111228,6.458,5.284
63,11.742,1.7390618160376012,25.86684280420518,6.458,5.284
64,11.853,1.906379028420109,26.998668330324175,6.458,5.395
65,11.853,1.906379028420109,27.267678760540292,6.458,5.395
66,11.853,1.906379028420109,26.127473966296623,6.458,5.395
67,11.853,1.906379028420109,27.48029841808913,6.458,5.395
68,11.853,1.906379028420109,25.809019245538593,6.458,5.395
69,11.853,1.906379028420109,25.811454610227194,6.458,5.395
70,11.853,1.906379028420109,25.939507639563153,6.458,5.395
71,11.853,1.906379028420109,27.344507054059527,6.458,5.395
72,11.853,1.906379028420109,25.953062939967623,6.458,5.395
73,11.853,1.906379028420109,26.84879939569667,6.458,5.395
74,11.853,1.906379028420109,25.340194051257498,6.458,5.395
75,11.853,1.906379028420109,26.717196331287756,6.458,5.395
76,11.853,1.906379028420109,27.972993889861517,6.458,5.395
77,11.853,1.906379028420109,27.301620226030934,6.458,5.395
78,12.078,1.8777795397756358,25.880835790129613,6.458,5.619999999999999
79,12.078,1.8777795397756358,28.13340445234137,6.458,5.619999999999999
80,12.078,1.8777795397756358,28.100105240302543,6.458,5.619999999999999
81,12.078,1.8777795397756358,26.114506272546247,6.458,5.619999999999999
82,12.078,1.8777795397756358,26.39408735832447,6.458,5.619999999999999
83,12.078,1.8777795397756358,27.3953836560021,6.458,5.619999999999999
84,12.187000000000001,1.7524214675699448,27.012857250287237,6.5680000000000005,5.619
85,12.187000000000001,1.7524214675699448,26.608070142480763,6.5680000000000005,5.619
86,12.187000000000001,1.7524214675699448,28.828575041770726,6.5680000000000005,5.619
87,12.187000000000001,1.7524214675699448,27.04856342303209,6.5680000000000005,5.619
88,12.187000000000001,1.7524214675699448,27.577602216490114,6.5680000000000005,5.619
89,12.187000000000001,1.7524214675699448,28.4528713892077,6.5680000000000005,5.619
90,12.296000000000001,1.6821902389444539,28.65617438710968,6.567,5.728999999999999
91,12.407,1.6019865792196886,27.293678899614616,6.567,5.839999999999999
92,12.407,1.6019865792196886,27.405095415447665,6.567,5.839999999999999
93,12.407,1.6019865792196886,29.472224258330137,6.567,5.839999999999999
94,12.407,1.6019865792196886,28.326022721734272,6.567,5.839999999999999
95,12.407,1.6019865792196886,28.36351512018202,6.567,5.839999999999999
96,12.407,1.6019865792196886,27.7929394877632,6.567,5.839999999999999
97,12.407,1.6019865792196886,28.356248583492494,6.567,5.839999999999999
