epoch,collective_reward_mean,collective_reward_std,td_error_mean,individual_reward_agent0_mean,individual_reward_agent1_mean
0,-1.6300000000000001,0.9945350672550464,5.760844061756865,-0.4749999999999999,-1.1549999999999998
1,-1.741,0.8015790665929343,7.06503177753887,-0.9299999999999999,-0.8109999999999999
2,-1.057,1.1442119558892925,6.86501528710446,-0.5889999999999999,-0.46800000000000014
3,-1.286,1.3744176948802715,6.098308554576673,-0.589,-0.697
4,-1.285,0.919741811597146,6.580883232251739,-0.703,-0.5820000000000001
5,-0.4939999999999999,1.742499354375777,6.618828515948188,0.20400000000000004,-0.6979999999999998
6,-0.3810000000000001,1.0181890787078791,6.430203393645655,0.08900000000000008,-0.4699999999999999
7,0.41400000000000003,1.4223304819907363,7.347638445967829,0.546,-0.13199999999999998
8,0.5239999999999998,1.6364058176381555,6.950321119769841,0.768,-0.24400000000000005
9,0.5220000000000001,2.0398617600219873,8.268519425442587,0.6490000000000002,-0.127
10,-0.0379999999999999,1.6976737024528594,7.574401225818048,0.20800000000000002,-0.246
11,-0.03200000000000005,1.1602396304212332,9.263436085756368,0.09400000000000015,-0.12600000000000003
12,0.19300000000000006,1.217809919486617,7.239797189414501,0.207,-0.014000000000000035
13,0.9730000000000002,0.8939356800128296,8.351944545905434,0.7639999999999999,0.209
14,0.5200000000000001,0.9270814419456364,7.57094425584707,0.4280000000000001,0.09200000000000004
15,1.9959999999999998,1.6916217071201234,7.020553030115357,1.566,0.43000000000000016
16,1.54,1.6613006952385234,9.938813853425046,1.1090000000000002,0.43100000000000016
17,1.7739999999999998,1.657644111382175,8.064354610924648,1.675,0.09900000000000002
18,1.439,1.5551684796188483,9.745125116490303,1.4510000000000003,-0.011999999999999988
19,2.462,1.9479774126000537,7.322438848339315,2.3609999999999998,0.10100000000000002
20,2.572,1.7143441894788807,8.260604146756288,2.473,0.09900000000000002
21,2.795000000000001,1.5542345382856477,8.438801262060784,2.696,0.09900000000000002
22,3.0180000000000007,1.2507661651963569,8.667449490150172,3.032,-0.014000000000000012
23,3.473,1.435340029400699,9.75601623932793,3.0319999999999996,0.4410000000000004
24,3.2409999999999997,1.769646574884375,9.453468007421188,2.582,0.6590000000000001
25,2.6799999999999997,1.9572991595563516,8.296261662585406,2.129,0.5510000000000002
26,2.7879999999999994,1.9872936370853707,9.88697082885658,2.2390000000000003,0.5490000000000002
27,3.019,1.6718818738176453,9.433339519602509,2.5820000000000003,0.4370000000000001
28,2.566,1.7060375142417004,9.93117808349318,2.1310000000000002,0.43500000000000016
29,2.6719999999999997,1.5924810830901572,10.24554725741595,2.1280000000000006,0.5440000000000002
30,2.337,1.6690718977923031,10.078277950197522,1.7920000000000003,0.5450000000000003
31,2.676,1.7390411150976277,9.243237389347076,2.022,0.6540000000000002
32,3.2329999999999997,1.8311310712234665,8.92759906166916,2.467,0.7660000000000002
33,3.91,2.0942062935632677,10.63759537122346,2.701,1.209
34,4.019,1.4118672033870607,9.406376337693347,2.6980000000000004,1.3210000000000002
35,4.241000000000001,1.2482103188165048,10.708434232656415,3.029,1.2120000000000004
36,4.248,1.765886746085377,9.167291419484894,2.918,1.3300000000000003
37,4.368,1.533869616362486,10.269138409214701,2.811,1.5570000000000002
38,4.937,1.6694073798806566,10.84383727616408,3.156,1.7810000000000001
39,4.936000000000001,1.8084921896430735,9.992614922502318,3.274,1.6620000000000001
40,5.603,1.8226467019145531,9.73534561409282,3.8299999999999996,1.7730000000000004
41,5.05,1.6898047224457617,10.335576233790206,3.275,1.7750000000000004
42,5.274,1.6715513752200375,10.770950584745794,3.383,1.8910000000000005
43,5.837,2.118721548481536,10.914798091538058,3.836,2.0010000000000003
44,6.063000000000001,1.8808245532212722,11.711200828587847,4.0600000000000005,2.003000000000001
45,5.500000000000001,2.0241837861221983,12.364312685768525,3.6090000000000004,1.8910000000000005
46,5.723000000000001,2.1384903553675425,11.428590347497762,3.7190000000000003,2.0040000000000004
47,6.052,1.8731513553367753,11.684543968906887,4.16,1.8920000000000001
48,6.046000000000001,1.7340196077322765,11.105195967213099,4.044,2.002
49,6.048,1.6729004752225993,11.30729496185395,3.9339999999999997,2.1140000000000003
50,6.5,1.2475736451207997,11.160626971654649,4.273999999999999,2.226
51,7.3950000000000005,1.783918439839669,13.476893921619595,4.723,2.672
52,7.288999999999999,1.3708351469086273,12.098910014008013,4.616999999999999,2.672
