epoch,collective_reward_mean,collective_reward_std,td_error_mean,individual_reward_agent0_mean,individual_reward_agent1_mean
0,-2.9999999999999996,0.0,6.112575741339805,-1.4999999999999998,-1.4999999999999998
1,-2.9999999999999996,0.0,7.288961158818397,-1.4999999999999998,-1.4999999999999998
2,-2.426,0.7692099843345767,5.962012322333016,-1.386,-1.04
3,-2.656,0.5254750231933005,6.328362147269495,-1.386,-1.2699999999999998
4,-2.656,0.5254750231933005,5.386794709122396,-1.386,-1.2699999999999998
5,-2.427,0.9234397652256479,6.514488212158713,-1.2719999999999998,-1.1549999999999998
6,-2.427,0.7684666550996209,5.570966631387519,-1.2719999999999998,-1.1549999999999998
7,-2.0849999999999995,0.8552455787667071,6.373325050528666,-0.9299999999999999,-1.155
8,-2.085,0.6866767798608017,6.148259101436247,-0.9299999999999999,-1.155
9,-2.3129999999999997,0.5609465215151973,5.432661648270306,-1.158,-1.155
10,-2.427,0.5730104711085127,6.344922214535278,-1.2719999999999998,-1.155
11,-2.2009999999999996,0.7304306948643381,6.343432515751442,-0.8159999999999998,-1.385
12,-2.0869999999999997,0.6843544403304473,5.404566918983006,-0.817,-1.27
13,-2.2009999999999996,0.7304443852888457,5.922882355788459,-0.9309999999999998,-1.27
14,-2.4319999999999995,0.7633583693128672,5.577551612808964,-1.162,-1.27
15,-2.199,0.8928096101633314,5.951095132128136,-1.044,-1.1549999999999998
16,-2.315,0.9137641927762323,7.424809676516899,-1.045,-1.27
17,-2.202,0.8916703426715501,7.058186605503596,-1.045,-1.1569999999999998
18,-2.315,0.9137641927762323,5.8067531729494055,-1.158,-1.1569999999999998
19,-2.428,0.9215834199897477,6.354415267424535,-1.158,-1.27
20,-2.315,0.9137641927762323,5.189384053749674,-1.158,-1.1569999999999998
21,-2.429,0.7669869620795386,5.955758856468057,-1.2719999999999998,-1.1569999999999998
22,-2.315,0.7583172159459388,5.609813327408188,-1.158,-1.1569999999999998
23,-2.2009999999999996,0.8920476444674912,6.53225169054573,-1.044,-1.1569999999999998
24,-2.203,1.0234945041376624,5.784950408339557,-1.158,-1.045
25,-2.315,0.9137641927762323,5.20745198187014,-1.158,-1.1569999999999998
26,-2.09,1.4203379879451226,7.076248030723394,-1.0449999999999997,-1.045
27,-1.9779999999999998,1.3879538897240065,4.4911605389809806,-1.0449999999999997,-0.933
28,-1.9789999999999999,1.1868567731617827,6.370237646714223,-1.1589999999999998,-0.82
29,-2.091,1.2244790729122321,5.438355761168561,-1.1589999999999998,-0.9319999999999998
30,-2.203,1.2519109393243593,5.967379227199833,-1.158,-1.045
31,-2.0909999999999997,1.2254178879059991,4.678619797431844,-1.158,-0.933
32,-2.316,1.1606222469003424,5.9484325786890535,-1.158,-1.158
33,-2.3169999999999997,1.0422192667572403,6.390682230931782,-1.2719999999999998,-1.045
34,-2.203,1.1444042118063005,6.994439874219735,-1.158,-1.045
35,-2.2019999999999995,1.2530985595714328,5.988783398234432,-1.044,-1.158
36,-1.9769999999999999,1.4779448568874278,4.863358078772423,-0.8190000000000002,-1.158
37,-1.8619999999999997,1.139015364251071,6.192183981555887,-0.704,-1.158
38,-2.0889999999999995,1.2248546852586226,6.007813642548166,-1.0459999999999998,-1.043
39,-2.315,0.9137641927762323,6.310694117357585,-1.0449999999999997,-1.27
40,-2.429,0.9209609112226206,5.070184691100735,-1.044,-1.3849999999999998
41,-2.429,0.9209609112226206,6.009174054768623,-1.044,-1.3849999999999998
42,-2.429,0.9209609112226206,6.174274048203258,-1.044,-1.3849999999999998
43,-2.429,0.9209609112226206,5.764859544891995,-1.044,-1.3849999999999998
44,-2.429,0.9209609112226206,5.621036933638231,-1.044,-1.3849999999999998
45,-2.543,0.7586046401123576,6.759536980190068,-1.158,-1.3849999999999998
46,-2.319,1.0413496050798692,5.9999809290649315,-1.0459999999999998,-1.273
47,-2.3169999999999997,0.9127765334406881,7.178138683632431,-0.932,-1.3849999999999998
48,-2.5439999999999996,0.756190452201031,6.496770830850773,-1.044,-1.4999999999999998
49,-2.4339999999999997,0.7617899973089695,5.703654847265047,-0.9339999999999999,-1.4999999999999998
50,-2.4349999999999996,0.7610420487726022,5.361936192569366,-0.9349999999999999,-1.4999999999999998
51,-2.434,0.7617768702185698,5.721822451939243,-0.9339999999999998,-1.4999999999999998
52,-2.6599999999999997,0.7277911788418432,6.77753230531643,-1.16,-1.4999999999999998
53,-2.659,0.728868300860999,5.805084233523507,-1.1589999999999998,-1.4999999999999998
54,-2.7729999999999997,0.45400550657453465,5.655983892077474,-1.2729999999999997,-1.4999999999999998
55,-2.7729999999999997,0.45400550657453465,6.738641877590569,-1.2729999999999997,-1.4999999999999998
56,-2.7729999999999997,0.45400550657453465,5.812294080065852,-1.2729999999999997,-1.4999999999999998
57,-2.7729999999999997,0.45400550657453465,6.129456804407241,-1.2729999999999997,-1.4999999999999998
58,-2.6599999999999997,0.7262093362109852,7.400719297228655,-1.2729999999999997,-1.3869999999999998
59,-2.5460000000000003,0.7528771480128745,6.286698954156535,-1.2729999999999997,-1.273
60,-2.5469999999999997,0.7519847072913117,5.994323046590584,-1.3859999999999997,-1.1609999999999998
61,-2.661,0.7251268854483329,7.114525426158306,-1.3859999999999997,-1.275
62,-2.661,0.7251268854483329,6.8327532265236455,-1.3859999999999997,-1.275
63,-2.7729999999999997,0.6809999999999999,6.838330052602528,-1.3859999999999997,-1.3869999999999998
